student_id,age,gender,department,semester,entrance_score_pct,current_gpa,backlogs,study_hours_per_week,attendance_pct,assignment_submission_rate,family_income,fee_payment_delay_days,scholarship,lms_login_frequency_per_week,library_visits_per_month,extracurricular_participation,distance_from_home_km,commute_mode,mental_health_score,sleep_hours_per_night,disciplinary_actions,dropout
STU100174,22,Female,Civil Engineering,8,64.8,6.85,0,17.8,63.4,82.8,60000,19,0,14.4,5,0,9.0,Walking,3.5,6.7,0,1
STU100175,21,Male,Business Administration,7,77.2,4.83,1,26.5,89.7,39.5,70000,18,0,5.8,5,0,39.3,Public Transport,4.1,5.9,1,1
STU100176,23,Male,Electronics & Communication,6,84.2,7.33,0,21.9,84.5,83.6,63400,21,0,2.7,5,0,28.1,Walking,5.0,4.2,0,0
STU100177,19,Female,Civil Engineering,2,74.8,2.0,0,24.3,83.6,83.5,60000,29,0,6.9,15,0,21.9,Hostel,8.0,8.0,1,0
STU100178,24,Female,Electrical Engineering,2,91.5,5.8,2,8.7,71.9,100.0,65500,19,0,2.1,5,1,4.7,Walking,4.5,6.3,1,1
STU100179,21,Male,Mechanical Engineering,4,61.5,4.91,1,23.6,79.2,100.0,60000,20,0,1.8,3,1,2.6,Public Transport,4.0,6.3,1,0
STU100180,24,Female,Computer Science,6,47.9,3.25,2,16.2,66.7,95.0,105500,19,0,5.6,5,1,11.5,Walking,10.0,8.3,1,1
STU100181,19,Female,Mechanical Engineering,6,78.6,4.21,3,9.8,65.0,64.6,73600,19,0,3.3,8,1,29.9,Hostel,6.0,5.8,1,1
STU100182,21,Male,Civil Engineering,7,60.7,4.06,1,16.6,100.0,67.7,91500,22,0,8.9,0,0,0.6,Public Transport,9.5,7.1,0,0
STU100183,22,Female,Business Administration,1,66.7,5.86,0,16.3,92.4,68.6,60000,20,0,10.8,7,0,31.2,Public Transport,8.7,6.5,0,0
STU100184,21,Male,Business Administration,2,48.8,3.76,2,28.1,69.1,100.0,60000,22,0,5.3,0,0,11.1,Bicycle,7.9,6.9,0,1
STU100185,21,Female,Electronics & Communication,2,59.2,4.83,2,17.7,56.1,67.3,60000,21,0,12.3,11,0,44.8,Hostel,8.9,5.7,0,0
STU100186,19,Male,Computer Science,5,52.0,5.33,0,9.5,56.2,79.2,76900,49,0,6.7,0,1,30.7,Walking,5.6,7.7,0,0
STU100187,20,Female,Electronics & Communication,6,64.8,4.63,1,7.9,69.6,69.5,67400,26,0,8.8,2,1,8.7,Walking,4.1,8.8,1,1
STU100188,19,Male,Electrical Engineering,1,65.3,7.4,0,14.7,81.5,66.1,60000,24,0,0.0,0,0,13.8,Walking,7.6,5.3,0,0
STU100189,20,Male,Civil Engineering,7,71.1,4.1,2,5.6,78.7,86.0,78300,54,0,9.6,13,0,23.3,Public Transport,5.1,7.5,0,1
STU100190,22,Female,Business Administration,3,84.9,9.87,0,10.0,82.1,87.3,60000,23,0,21.3,5,0,86.6,Own Vehicle,7.8,6.7,1,0
STU100191,22,Male,Business Administration,6,78.1,8.03,0,13.3,84.7,51.6,73400,52,0,14.0,14,1,21.3,Public Transport,7.9,7.0,0,1
STU100192,22,Female,Civil Engineering,7,50.5,3.47,1,12.0,64.0,63.5,60000,21,0,8.7,13,1,5.1,Hostel,4.9,7.1,0,1
STU100193,20,Other,Electrical Engineering,1,77.3,5.72,0,20.1,100.0,88.8,60000,59,0,4.2,10,1,18.0,Walking,4.8,4.9,0,0
STU100194,24,Female,Civil Engineering,7,71.3,6.04,0,9.8,77.2,83.9,60000,24,0,18.2,0,1,15.9,Hostel,6.4,5.5,0,0
STU100195,18,Male,Electronics & Communication,8,68.8,6.46,1,0.0,82.6,77.0,60000,19,0,8.8,6,0,37.6,Bicycle,9.1,6.2,0,0
STU100196,20,Female,Civil Engineering,8,69.7,7.33,0,3.2,70.8,94.1,60000,35,0,6.6,11,1,9.8,Walking,4.8,8.1,0,0
STU100197,18,Male,Mechanical Engineering,2,72.5,3.65,1,14.9,82.9,61.4,60000,28,0,6.4,7,0,14.0,Walking,10.0,6.1,0,1
STU100198,20,Male,Mechanical Engineering,4,61.7,5.64,0,10.9,100.0,76.1,70400,19,0,20.4,4,1,47.4,Bicycle,3.4,7.1,0,0
STU100199,24,Female,Civil Engineering,2,67.8,2.04,5,6.3,58.6,82.8,98100,18,0,7.4,7,0,34.9,Hostel,9.2,6.6,1,1
STU100200,20,Female,Computer Science,4,84.2,6.45,0,28.7,64.4,75.3,82200,28,0,12.3,7,1,85.0,Bicycle,7.0,6.6,0,0
STU100201,24,Male,Business Administration,8,61.6,7.25,0,20.8,67.9,89.7,60000,26,0,9.0,0,1,5.2,Bicycle,7.6,6.7,0,0
STU100202,21,Male,Computer Science,7,57.6,2.34,3,14.6,70.8,61.8,60000,36,0,8.5,3,0,0.1,Bicycle,7.1,5.4,0,0
STU100203,22,Female,Business Administration,7,69.3,2.98,4,16.6,66.7,64.6,60000,31,0,6.3,8,0,47.4,Own Vehicle,1.3,6.3,0,1
STU100204,21,Female,Computer Science,4,56.4,4.87,0,13.1,65.4,58.3,60000,28,0,17.1,9,1,2.7,Bicycle,6.0,6.0,0,0
STU100205,19,Male,Civil Engineering,8,49.3,6.17,0,6.2,79.3,54.1,60000,22,0,10.2,6,0,57.3,Bicycle,6.3,6.4,0,0
STU100206,23,Female,Mechanical Engineering,8,65.9,5.79,0,22.2,100.0,77.9,86000,19,0,3.0,4,0,5.7,Bicycle,9.1,5.6,0,0
STU100207,24,Male,Civil Engineering,7,87.4,3.94,1,21.0,76.4,89.8,60000,23,0,11.6,5,1,25.0,Walking,6.3,8.9,1,1
STU100208,19,Male,Mechanical Engineering,7,69.5,2.87,4,1.2,72.6,75.3,60000,36,0,7.8,2,1,32.9,Own Vehicle,8.7,4.3,0,1
STU100209,23,Female,Business Administration,6,72.1,5.93,0,16.6,84.8,100.0,79200,33,0,11.9,5,0,6.6,Bicycle,10.0,4.3,0,0
STU100210,19,Other,Computer Science,1,44.4,1.67,5,17.4,81.6,69.1,62200,21,0,6.3,9,0,17.6,Own Vehicle,7.1,7.1,0,1
STU100211,23,Male,Business Administration,3,75.3,6.24,0,12.7,99.2,53.2,60000,23,0,7.3,15,1,17.3,Public Transport,7.0,7.6,2,0
STU100212,23,Male,Electronics & Communication,7,71.1,6.0,0,29.7,83.4,90.2,60000,51,0,14.5,1,0,20.8,Own Vehicle,4.1,8.6,0,0
STU100213,21,Male,Electronics & Communication,3,62.0,4.18,0,28.9,80.0,68.8,60000,48,0,19.3,11,0,38.9,Hostel,7.5,6.2,0,0
STU100214,23,Female,Computer Science,2,72.2,8.68,0,12.4,66.1,86.9,60000,32,0,0.7,7,1,3.6,Public Transport,5.9,6.5,2,1
STU100215,19,Male,Computer Science,8,72.0,6.71,0,13.4,90.4,50.7,60000,26,0,10.4,0,0,11.4,Bicycle,9.4,7.2,0,0
STU100216,18,Male,Mechanical Engineering,4,57.3,6.52,0,12.6,68.2,80.9,60000,23,0,7.3,5,1,1.3,Bicycle,3.7,8.3,0,0
STU100217,18,Other,Electrical Engineering,7,74.0,7.39,0,10.7,67.7,95.5,60000,20,0,5.4,5,0,11.3,Hostel,5.4,4.8,0,1
STU100218,21,Male,Electronics & Communication,3,84.4,6.51,1,8.6,81.2,91.7,178300,22,0,0.0,5,1,32.8,Own Vehicle,8.4,6.8,0,0
STU100219,24,Female,Business Administration,3,67.3,5.07,1,18.5,100.0,79.2,120700,16,0,11.4,10,1,24.4,Public Transport,10.0,7.3,0,0
STU100220,18,Male,Mechanical Engineering,3,59.6,4.29,2,28.7,87.2,80.2,60000,39,0,6.8,13,1,13.9,Bicycle,7.5,6.1,0,0
STU100221,21,Female,Electronics & Communication,3,67.9,6.52,0,25.9,79.5,77.5,60000,42,0,7.3,11,1,25.2,Own Vehicle,8.9,7.1,0,0
STU100222,22,Male,Computer Science,4,80.3,5.38,0,20.5,66.3,80.5,146700,21,0,16.0,6,0,1.8,Bicycle,7.1,5.7,1,0
STU100223,19,Male,Electronics & Communication,3,55.3,7.18,0,0.0,100.0,94.4,129900,32,0,7.8,7,1,9.4,Walking,9.9,8.1,1,0
STU100224,23,Male,Computer Science,7,76.9,4.96,2,1.9,76.2,69.8,60000,25,0,6.8,14,1,22.1,Bicycle,6.8,4.2,0,0
STU100225,20,Female,Electronics & Communication,3,61.9,5.29,1,22.4,74.4,73.2,60000,44,0,2.9,1,1,14.2,Walking,7.2,6.2,1,1
STU100226,23,Female,Mechanical Engineering,4,72.9,5.47,0,26.3,87.8,61.3,60000,42,0,5.5,10,0,2.6,Bicycle,6.8,7.2,0,1
STU100227,22,Male,Mechanical Engineering,7,63.2,4.34,3,18.9,69.2,88.7,60000,19,0,16.1,1,1,6.9,Walking,5.8,6.1,1,1
STU100228,21,Male,Electrical Engineering,4,63.2,8.53,0,12.9,69.5,80.2,60000,32,0,13.1,0,1,40.3,Bicycle,7.4,7.6,1,1
STU100229,19,Female,Mechanical Engineering,1,88.3,6.36,0,24.5,70.8,66.1,60000,22,0,16.4,8,1,4.9,Walking,7.3,6.6,0,0
STU100230,21,Male,Business Administration,1,53.1,3.76,0,20.3,70.8,97.3,60000,26,0,5.8,0,0,0.9,Own Vehicle,7.6,6.9,0,0
STU100231,23,Male,Electronics & Communication,4,75.8,5.0,0,23.0,64.2,83.5,60000,27,0,11.8,4,1,16.2,Bicycle,2.2,7.2,0,1
STU100232,18,Female,Mechanical Engineering,6,90.8,7.33,0,2.0,62.7,73.0,116200,16,0,15.2,11,0,27.9,Hostel,5.1,6.4,1,0
STU100233,23,Male,Electrical Engineering,8,78.2,6.1,0,17.4,93.6,97.6,60000,24,0,12.9,2,1,41.5,Public Transport,5.7,4.3,0,0
STU100234,21,Male,Civil Engineering,2,54.0,2.53,0,27.4,89.4,79.1,87600,21,0,17.9,13,1,38.1,Bicycle,3.8,8.8,1,1
STU100235,23,Male,Electronics & Communication,5,54.6,3.69,1,18.7,67.0,58.6,60000,45,0,11.6,0,1,18.6,Bicycle,4.3,8.3,0,1
STU100236,22,Male,Electrical Engineering,3,61.0,5.85,1,21.6,90.9,96.6,60000,24,0,9.6,10,0,4.5,Hostel,8.0,7.4,1,1
STU100237,21,Male,Electronics & Communication,4,71.9,7.39,0,15.3,84.3,71.6,91700,26,0,0.0,0,0,16.0,Bicycle,7.3,6.0,0,1
STU100238,20,Female,Business Administration,4,72.7,5.86,0,15.7,75.5,100.0,69000,26,0,12.1,5,1,89.2,Public Transport,8.6,7.1,1,0
STU100239,22,Female,Business Administration,3,54.7,4.47,2,24.8,59.8,73.5,60000,39,0,12.2,6,0,8.0,Hostel,8.0,4.3,0,0
STU100240,18,Male,Civil Engineering,1,59.5,4.18,1,10.3,83.3,52.0,60000,22,0,15.3,4,0,34.5,Bicycle,8.6,4.5,0,0
STU100241,22,Female,Electrical Engineering,1,60.3,4.02,2,9.6,100.0,100.0,132100,33,0,5.2,4,0,20.8,Hostel,6.3,9.6,0,1
STU100242,18,Male,Electrical Engineering,5,67.8,3.96,2,11.7,77.2,79.3,60000,25,0,9.0,0,1,28.7,Hostel,9.1,4.9,0,0
STU100243,22,Female,Electronics & Communication,2,93.8,5.01,0,15.2,94.0,88.0,68900,34,0,2.0,11,1,68.3,Own Vehicle,5.4,6.1,2,1
STU100244,22,Male,Mechanical Engineering,3,58.8,3.58,1,3.7,75.5,87.9,87500,24,0,1.5,1,0,6.5,Bicycle,9.1,6.7,0,1
STU100245,18,Female,Computer Science,1,58.3,6.11,0,20.1,92.9,63.8,60000,24,0,12.6,1,0,15.0,Own Vehicle,8.5,6.9,1,1
STU100246,23,Male,Electronics & Communication,1,56.4,3.83,4,13.9,71.9,43.7,138900,34,0,14.7,5,0,7.1,Walking,7.2,6.5,0,1
STU100247,20,Male,Computer Science,2,77.6,5.66,0,21.0,46.3,100.0,170100,27,0,16.5,3,0,39.1,Hostel,6.6,6.0,1,1
STU100248,23,Male,Business Administration,4,69.5,4.98,1,0.2,68.4,58.7,94500,17,0,11.8,9,0,14.8,Hostel,5.3,6.4,0,1
STU100249,18,Male,Mechanical Engineering,2,59.2,6.73,0,21.0,81.9,100.0,94600,16,0,20.2,3,1,8.7,Own Vehicle,6.8,8.0,0,0
STU100250,19,Male,Mechanical Engineering,2,65.6,3.77,0,24.4,95.2,92.1,60000,20,0,8.0,5,0,19.5,Own Vehicle,3.7,7.3,1,1
STU100251,21,Female,Computer Science,3,60.5,5.28,2,18.1,74.9,82.8,60000,26,0,13.7,6,0,17.2,Own Vehicle,8.4,7.4,0,1
STU100252,19,Female,Electrical Engineering,3,73.6,5.77,0,15.2,80.4,77.2,60000,35,0,3.4,9,1,18.2,Bicycle,5.5,4.0,0,1
STU100253,20,Male,Business Administration,1,100.0,8.11,0,21.1,71.8,100.0,60000,20,0,0.0,3,1,25.8,Public Transport,5.9,7.2,0,0
STU100254,22,Female,Civil Engineering,1,76.6,6.52,1,23.9,100.0,71.8,71400,21,0,7.2,0,0,37.5,Hostel,2.9,6.7,0,0
STU100255,19,Female,Business Administration,8,68.9,5.6,0,18.7,100.0,74.2,60000,18,0,9.4,2,0,19.3,Bicycle,4.7,5.7,0,0
STU100256,22,Female,Business Administration,6,62.0,6.23,1,19.2,69.0,92.3,71100,31,0,10.8,10,0,9.5,Bicycle,10.0,8.9,0,0
STU100257,18,Female,Computer Science,1,53.9,4.26,1,26.6,57.3,72.1,60000,21,0,8.7,7,1,4.5,Walking,5.3,4.6,1,1
STU100258,19,Female,Mechanical Engineering,3,78.8,9.1,0,20.3,54.7,69.0,60000,30,0,11.8,4,1,12.7,Hostel,8.6,6.5,1,0
STU100259,22,Male,Business Administration,4,78.2,6.32,1,9.4,86.9,81.3,153900,29,0,18.3,6,0,28.3,Own Vehicle,3.8,8.0,1,0
STU100260,23,Female,Mechanical Engineering,8,64.4,2.43,3,23.9,77.4,88.5,60000,23,0,12.5,4,1,37.1,Walking,3.5,6.7,0,1
STU100261,19,Female,Civil Engineering,8,84.6,7.79,0,14.1,69.1,100.0,60000,43,0,6.2,9,0,7.7,Walking,6.3,3.9,1,1
STU100262,20,Male,Civil Engineering,7,70.3,6.25,0,15.2,83.8,100.0,64500,23,0,0.0,7,1,7.5,Bicycle,6.8,8.4,0,0
STU100263,24,Male,Electronics & Communication,1,79.3,6.4,0,15.7,62.8,57.3,61700,19,0,4.6,4,1,15.6,Walking,5.5,4.3,0,0
STU100264,24,Male,Business Administration,4,73.6,5.47,0,21.8,91.1,99.8,60000,18,0,16.7,9,0,48.0,Hostel,6.7,4.9,0,0
STU100265,22,Female,Business Administration,4,67.9,2.05,2,27.2,71.6,65.4,200900,33,0,6.7,10,0,16.4,Bicycle,4.6,7.8,2,1
STU100266,21,Male,Civil Engineering,6,58.5,1.57,2,15.2,61.9,66.2,60000,19,0,12.6,2,0,56.4,Own Vehicle,8.8,5.2,2,0
STU100267,20,Female,Civil Engineering,7,68.3,8.1,0,27.1,74.9,76.1,90100,22,0,13.2,2,0,7.7,Own Vehicle,10.0,6.2,0,1
STU100268,22,Female,Mechanical Engineering,3,80.1,5.47,0,16.2,74.4,75.2,60000,34,0,9.7,15,1,7.4,Walking,8.5,5.2,0,0
STU100269,22,Other,Computer Science,5,63.9,6.66,0,24.8,85.1,68.2,105100,21,0,9.6,8,0,24.3,Own Vehicle,3.9,6.6,0,0
STU100270,20,Male,Electronics & Communication,3,75.3,3.46,0,16.4,96.3,49.3,60000,21,0,6.7,12,1,4.1,Walking,7.6,8.1,0,0
STU100271,18,Female,Computer Science,2,57.0,2.89,3,11.6,91.1,99.9,60000,34,0,19.9,9,0,5.8,Own Vehicle,4.8,4.4,0,1
STU100272,19,Female,Electronics & Communication,3,79.4,7.43,0,28.5,82.2,97.7,77600,57,0,5.2,7,1,26.8,Walking,4.9,6.8,0,0
STU100273,24,Male,Mechanical Engineering,6,73.8,5.74,0,10.9,77.4,84.0,60000,23,0,15.6,0,1,44.8,Walking,8.0,4.3,0,0
STU100274,20,Female,Electronics & Communication,4,55.6,5.31,2,10.4,69.0,65.7,79000,26,0,13.4,1,0,45.3,Bicycle,6.5,9.2,0,0
STU100275,21,Male,Business Administration,6,67.3,5.36,0,6.2,55.2,100.0,60000,32,0,13.1,8,0,51.6,Public Transport,6.7,5.3,0,0
STU100276,21,Female,Civil Engineering,6,81.2,6.16,2,23.9,76.7,79.3,65400,27,0,8.6,2,0,5.5,Bicycle,6.4,7.2,0,1
STU100277,23,Male,Civil Engineering,3,54.9,3.3,1,25.5,66.6,73.6,60000,27,0,2.2,5,0,8.0,Own Vehicle,4.6,6.9,0,1
STU100278,18,Male,Mechanical Engineering,8,57.1,2.66,3,17.6,92.6,53.6,60000,20,0,3.1,9,1,50.6,Own Vehicle,4.2,6.7,2,1
STU100279,18,Male,Mechanical Engineering,1,69.2,7.78,0,8.1,77.2,92.3,60000,17,0,6.1,6,1,47.0,Own Vehicle,6.2,5.9,1,0
STU100280,19,Male,Computer Science,8,95.6,10.0,0,15.0,90.5,79.2,66000,25,0,11.8,7,0,39.9,Walking,6.2,4.7,0,0
STU100281,21,Male,Computer Science,1,61.9,3.29,4,12.9,67.2,80.2,60000,32,0,12.9,11,1,0.4,Public Transport,6.7,8.4,2,1
STU100282,22,Female,Electronics & Communication,4,75.9,4.31,1,7.8,69.0,84.8,60000,20,0,11.2,11,1,24.9,Walking,8.3,5.3,0,0
STU100283,21,Male,Business Administration,7,73.1,5.29,0,11.6,88.5,93.8,60000,21,0,11.3,5,0,33.3,Bicycle,6.3,6.3,0,1
STU100284,21,Male,Computer Science,6,62.9,5.58,0,18.5,83.9,87.5,70200,25,0,15.2,11,1,18.4,Hostel,6.9,6.0,1,1
STU100285,24,Female,Electrical Engineering,3,71.9,5.46,0,10.8,84.5,79.7,60000,21,0,0.0,2,0,11.3,Own Vehicle,8.5,7.8,0,0
STU100286,19,Female,Civil Engineering,8,64.6,5.97,0,17.0,78.7,92.6,60000,28,0,0.0,6,0,34.3,Walking,6.0,9.5,1,1
STU100287,22,Male,Electronics & Communication,2,65.7,5.18,1,2.6,89.6,96.5,81100,17,0,1.9,8,0,9.2,Bicycle,7.4,5.6,0,1
STU100288,21,Female,Electronics & Communication,6,50.1,3.82,2,26.8,86.0,100.0,125400,18,0,13.8,5,1,3.1,Walking,6.8,6.7,1,0
STU100289,21,Male,Electronics & Communication,5,69.7,9.44,0,12.3,49.5,67.4,84600,25,0,0.0,5,1,114.0,Walking,5.9,7.9,0,1
STU100290,23,Female,Computer Science,2,80.8,5.62,1,21.1,74.9,98.9,60000,31,0,9.6,1,1,92.1,Walking,3.8,8.2,0,1
STU100291,19,Male,Electrical Engineering,8,70.7,8.28,0,16.3,94.2,60.4,60000,39,0,5.4,5,0,4.6,Bicycle,4.5,6.3,0,0
STU100292,24,Female,Mechanical Engineering,7,83.1,8.96,0,17.8,65.7,99.5,60000,23,0,10.8,0,0,42.1,Public Transport,8.7,6.3,1,0
STU100293,20,Other,Computer Science,1,77.0,6.96,0,7.1,56.3,75.4,60000,37,0,9.3,5,0,6.8,Own Vehicle,3.2,8.2,2,1
STU100294,21,Female,Mechanical Engineering,1,69.3,2.46,5,9.7,70.6,86.9,60000,23,0,9.3,6,0,4.4,Walking,9.4,4.1,0,1
STU100295,21,Female,Mechanical Engineering,1,62.5,5.05,1,9.8,85.8,100.0,79200,57,0,7.6,8,1,10.9,Hostel,4.5,7.7,1,1
STU100296,23,Female,Business Administration,4,64.2,4.31,2,15.2,70.6,83.7,60000,29,0,12.7,1,0,10.6,Hostel,2.7,5.5,0,1
STU100297,21,Male,Electrical Engineering,4,52.4,4.22,3,24.3,93.6,78.3,60000,30,0,16.1,7,1,2.2,Bicycle,5.0,6.7,0,0
STU100298,19,Female,Business Administration,6,66.8,3.64,1,18.0,100.0,81.5,60000,20,0,15.9,8,0,29.5,Public Transport,2.0,6.6,1,1
STU100299,18,Female,Electronics & Communication,6,71.8,6.95,0,8.7,53.0,77.9,93800,35,0,8.2,5,0,6.7,Own Vehicle,3.0,5.7,0,0
STU100300,20,Other,Electronics & Communication,1,90.6,8.82,0,15.6,74.6,100.0,60000,59,0,5.7,7,0,48.1,Bicycle,6.2,6.9,0,0
STU100301,23,Male,Electronics & Communication,4,76.3,7.98,0,14.4,48.1,83.4,60000,26,0,11.0,7,0,71.3,Bicycle,3.4,6.0,0,1
STU100302,18,Male,Business Administration,7,59.6,4.16,0,12.5,89.3,52.4,60000,23,0,19.9,0,1,17.6,Walking,3.6,7.8,0,1
STU100303,24,Female,Electrical Engineering,8,52.7,2.52,1,14.9,69.0,96.3,60000,18,0,9.3,2,1,23.8,Walking,6.7,5.5,0,1
STU100304,21,Male,Mechanical Engineering,3,67.5,5.96,0,20.3,73.3,97.5,60000,26,0,14.2,14,1,46.2,Public Transport,6.7,5.1,0,0
STU100305,18,Male,Civil Engineering,1,79.7,9.19,0,10.0,96.1,85.6,92700,21,0,13.9,8,0,53.6,Public Transport,7.6,6.6,0,0
STU100306,20,Male,Business Administration,2,67.4,5.5,1,12.6,59.9,71.2,60000,40,0,13.5,3,0,103.9,Public Transport,6.6,6.4,1,1
STU100307,21,Female,Computer Science,3,76.5,6.84,0,21.9,57.9,67.6,78300,28,0,16.4,7,0,3.3,Public Transport,6.4,8.5,0,1
STU100308,20,Male,Mechanical Engineering,4,67.8,5.05,2,18.3,45.1,69.2,71800,26,0,2.6,8,0,17.2,Own Vehicle,7.4,6.5,0,1
STU100309,18,Male,Electrical Engineering,3,78.6,5.48,1,24.0,96.3,86.0,60000,32,0,4.8,12,0,65.0,Bicycle,8.1,6.5,0,1
STU100310,22,Male,Electrical Engineering,1,50.8,5.12,3,25.1,90.0,51.3,60000,27,0,9.0,4,0,37.8,Own Vehicle,6.2,4.9,0,1
STU100311,22,Female,Electronics & Communication,3,89.3,6.97,0,5.5,75.9,91.4,60000,18,0,16.2,3,0,15.1,Walking,7.7,6.8,0,0
STU100312,18,Female,Electrical Engineering,3,56.7,5.18,0,17.0,62.1,86.1,60000,21,0,16.1,4,1,32.2,Public Transport,1.4,5.0,0,1
STU100313,19,Male,Electronics & Communication,4,79.5,7.17,0,11.4,91.7,100.0,60000,21,0,9.8,3,1,86.6,Own Vehicle,5.8,6.3,0,0
STU100314,19,Male,Business Administration,1,66.7,5.89,1,6.6,100.0,93.5,60000,39,0,14.6,3,1,2.0,Hostel,9.1,5.3,1,0
STU100315,22,Female,Electronics & Communication,7,68.6,6.38,0,9.5,76.7,74.2,82600,30,0,7.9,6,0,33.6,Hostel,5.4,7.2,0,0
STU100316,23,Male,Electrical Engineering,4,67.1,4.0,4,12.9,57.2,51.6,60000,42,0,4.3,4,0,14.5,Hostel,6.7,6.4,0,1
STU100317,23,Female,Computer Science,3,73.1,4.38,2,12.9,94.4,68.7,60000,25,0,2.6,5,0,15.5,Public Transport,6.7,8.0,0,0
STU100318,24,Male,Mechanical Engineering,8,75.5,5.97,1,10.8,62.6,100.0,60000,28,0,8.9,13,0,0.3,Hostel,5.1,5.2,2,1
STU100319,23,Female,Civil Engineering,6,82.7,6.59,0,14.9,74.9,89.4,60000,18,0,8.3,2,1,20.8,Public Transport,7.6,6.5,0,1
STU100320,20,Male,Electronics & Communication,2,86.9,6.12,0,32.1,43.1,94.0,71300,35,0,15.0,7,1,16.2,Bicycle,5.5,6.7,1,1
STU100321,18,Female,Mechanical Engineering,2,74.0,6.3,2,2.9,72.8,71.6,60500,30,0,12.0,1,0,0.3,Hostel,5.2,6.3,0,0
STU100322,22,Male,Electrical Engineering,1,90.6,8.7,0,23.0,62.1,92.3,60000,51,0,10.3,9,1,5.1,Walking,5.1,7.9,1,0
STU100323,24,Female,Business Administration,5,71.1,7.59,0,14.9,97.6,62.2,71500,20,0,10.3,10,1,2.1,Hostel,4.9,6.4,2,0
STU100324,24,Other,Business Administration,3,82.9,8.89,0,11.9,66.3,99.0,60000,31,0,7.9,2,0,6.0,Walking,4.5,5.1,2,1
STU100325,19,Female,Civil Engineering,4,75.1,3.91,3,0.9,86.4,61.7,60000,27,0,0.0,3,1,49.1,Walking,5.1,7.0,1,1
STU100326,19,Male,Electronics & Communication,5,63.4,3.21,1,20.3,77.0,53.4,60000,31,0,3.7,8,0,20.8,Own Vehicle,6.5,8.8,0,1
STU100327,18,Male,Business Administration,5,72.2,5.31,1,4.9,80.3,100.0,70300,22,0,13.5,4,0,26.2,Hostel,5.7,5.6,0,0
STU100328,18,Female,Mechanical Engineering,1,76.0,6.21,0,20.8,87.3,87.0,60000,19,0,9.3,11,1,26.3,Public Transport,5.8,6.4,0,0
STU100329,21,Female,Computer Science,1,69.6,5.19,1,27.2,77.8,84.6,60000,20,0,3.0,1,0,7.5,Own Vehicle,10.0,6.7,1,0
STU100330,21,Male,Civil Engineering,7,75.0,5.11,3,6.0,66.4,51.0,60000,40,0,15.6,10,1,41.4,Walking,7.3,7.7,1,1
STU100331,20,Male,Mechanical Engineering,8,80.4,5.94,0,23.2,68.6,94.3,60000,44,0,18.5,14,0,2.3,Own Vehicle,3.0,7.5,0,1
STU100332,20,Male,Electronics & Communication,7,69.7,6.35,1,15.2,85.6,96.3,60000,20,0,15.6,7,0,22.3,Own Vehicle,7.0,6.6,0,1
STU100333,23,Female,Electronics & Communication,8,34.7,0.65,4,0.3,47.4,74.0,60000,36,0,10.5,3,1,15.2,Own Vehicle,6.4,5.9,0,1
STU100334,21,Female,Mechanical Engineering,4,90.1,10.0,0,6.6,100.0,98.3,60000,23,0,11.4,2,0,12.5,Walking,10.0,5.9,1,0
STU100335,23,Female,Mechanical Engineering,7,66.4,5.35,1,16.2,80.3,100.0,70800,20,0,9.5,5,0,8.7,Own Vehicle,7.2,7.1,0,0
STU100336,24,Female,Mechanical Engineering,8,60.1,6.49,0,17.8,75.3,92.9,62200,40,0,10.8,8,0,10.9,Own Vehicle,10.0,5.6,0,0
STU100337,20,Male,Civil Engineering,8,56.5,3.59,0,3.9,83.7,52.5,60000,30,0,13.1,0,1,11.3,Walking,5.7,4.7,0,0
STU100338,19,Male,Civil Engineering,2,66.0,6.2,0,15.2,71.7,67.7,60000,33,0,13.5,4,1,6.8,Public Transport,4.9,6.2,1,1
STU100339,24,Male,Civil Engineering,2,63.2,5.22,0,20.8,77.5,100.0,98700,21,0,12.3,6,0,4.5,Public Transport,4.3,5.8,0,0
STU100340,22,Female,Civil Engineering,4,61.2,6.26,0,22.0,64.2,86.2,63800,29,0,0.0,12,0,45.3,Hostel,8.3,6.0,0,1
STU100341,20,Male,Business Administration,5,61.8,4.63,1,12.1,83.8,84.3,60000,23,0,15.4,13,0,18.8,Bicycle,4.6,7.2,0,0
STU100342,22,Male,Electrical Engineering,8,76.4,8.59,0,18.1,78.9,72.5,99900,47,0,11.0,5,1,10.3,Own Vehicle,4.9,6.6,0,0
STU100343,21,Male,Electrical Engineering,3,94.4,5.16,1,22.5,81.1,73.4,60000,26,0,2.8,1,1,16.6,Hostel,7.4,6.2,0,1
STU100344,24,Male,Electronics & Communication,7,79.8,7.91,0,21.0,100.0,100.0,60000,18,0,11.0,6,1,3.9,Own Vehicle,6.0,5.0,0,0
STU100345,19,Female,Business Administration,8,83.5,6.87,0,21.2,68.7,100.0,60000,18,0,11.5,6,0,42.8,Bicycle,7.0,6.0,0,0
STU100346,24,Male,Civil Engineering,8,65.5,3.61,2,15.8,75.2,93.0,60000,19,0,1.3,10,0,14.9,Walking,3.9,4.4,0,1
STU100347,24,Male,Mechanical Engineering,2,71.3,8.82,0,14.3,56.9,93.3,60000,29,0,6.8,4,1,21.0,Hostel,1.7,5.5,1,1
STU100348,19,Female,Mechanical Engineering,2,75.1,8.97,0,16.9,87.7,94.4,171100,18,0,4.5,2,0,29.8,Public Transport,9.3,5.4,0,0
